res_is_redirect,res_headers_type_num,res_constitute_url_num,res_constitute_domain_type,res_state_code
0,0,0,0,502
0,13,86,21,200
0,13,75,10,200
0,13,20,7,200
0,11,429,104,200
0,11,235,40,200
0,13,145,43,200
0,13,107,37,200
0,11,125,20,200
0,13,46,10,200
0,13,246,47,200
0,13,135,46,200
1,11,115,44,200
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,13,248,97,200
0,0,0,0,502
0,11,833,179,200
1,13,83,20,200
0,11,19,5,200
0,11,52,13,200
0,13,11,5,200
0,11,62,21,200
0,0,0,0,502
0,0,0,0,502
0,11,36,7,200
0,0,0,0,502
0,13,151,9,200
0,0,0,0,502
0,13,60,6,200
0,0,0,0,502
0,0,0,0,502
0,11,69,12,200
0,13,140,25,200
0,11,27,7,200
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,0,0,0,504
1,11,146,36,200
0,0,0,0,502
0,11,48,9,200
0,11,96,17,200
0,11,58,22,200
0,11,66,7,200
0,0,0,0,502
0,11,444,69,200
0,11,130,27,200
0,11,130,24,200
0,11,68,16,200
0,13,442,82,200
0,11,101,27,200
0,13,62,18,200
0,11,89,1,200
0,13,6,4,200
0,11,463,140,200
0,11,76,30,200
0,11,86,16,200
0,13,256,37,200
0,13,38,3,200
0,0,0,0,502
0,13,60,14,200
0,13,21,8,200
0,11,605,153,200
0,11,46,10,200
0,11,299,43,200
0,0,0,0,502
0,11,163,33,200
0,11,23,10,200
1,13,76,29,200
0,13,74,12,200
0,0,0,0,403
0,0,0,0,403
0,11,93,14,200
0,13,147,15,200
0,11,58,4,200
0,11,34,7,200
0,11,82,14,200
0,11,38,15,200
0,13,1230,180,200
1,11,16,3,200
0,11,81,21,200
0,0,0,0,403
0,0,0,0,502
0,11,31,2,200
1,13,28,8,200
0,0,0,0,502
0,11,25,3,200
0,0,0,0,502
0,0,0,0,502
0,11,51,12,200
0,11,49,11,200
1,13,154,41,200
0,11,86,15,200
0,11,47,3,200
0,13,30,5,200
0,13,99,28,200
0,0,0,0,502
0,11,127,32,200
0,13,40,5,200
0,0,0,0,502
0,11,10,5,200
0,0,0,0,502
0,0,0,0,502
0,11,39,12,200
0,11,27,9,200
0,13,875,77,200
0,0,0,0,502
0,11,598,141,200
0,13,294,32,200
0,13,32,10,200
0,0,0,0,502
0,11,397,47,200
0,0,0,0,502
0,11,1096,207,200
0,11,136,26,200
0,11,33,13,200
0,11,69,6,200
0,11,43,4,200
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,11,63,20,200
0,0,0,0,502
0,11,65,9,200
0,11,54,10,200
