res_is_redirect,res_headers_type_num,res_constitute_url_num,res_constitute_domain_type,res_state_code
0,11,180,21,200
0,11,40,15,200
0,0,0,0,502
0,11,49,7,200
0,11,42,12,200
0,11,1355,268,200
1,11,121,31,200
0,13,78,16,200
0,13,62,18,200
0,13,178,31,200
0,11,141,36,200
0,11,595,132,200
0,0,0,0,502
0,13,261,25,200
0,11,480,118,200
0,11,477,123,200
0,11,150,32,200
0,11,734,114,200
0,11,574,67,200
0,11,626,149,200
0,11,595,135,200
0,13,201,32,200
0,13,9,2,200
0,11,248,30,200
0,0,0,0,400
0,11,1116,192,200
0,0,0,0,403
0,11,1614,190,200
0,11,233,28,200
0,0,0,0,0
0,0,0,0,502
0,0,0,0,404
1,11,163,12,200
0,11,71,19,200
0,11,69,17,200
0,13,366,113,200
0,13,265,106,200
0,13,85,23,200
0,11,182,16,200
0,13,86,7,200
0,11,159,11,200
0,13,230,84,200
0,11,822,167,200
0,11,797,187,200
1,11,33,12,200
0,11,147,22,200
0,0,0,0,502
0,11,196,44,200
0,11,160,47,200
0,11,268,22,200
0,11,139,42,200
0,11,351,100,200
0,11,1360,255,200
0,0,0,0,502
0,13,24,2,200
0,11,166,27,200
0,11,107,21,200
0,11,38,9,200
0,13,809,194,200
0,11,99,20,200
1,13,15,7,200
0,0,0,0,502
0,11,184,26,200
0,13,733,160,200
0,13,96,32,200
0,11,271,35,200
0,11,1192,211,200
0,11,302,22,200
0,0,0,0,502
0,13,224,16,200
0,11,784,159,200
0,11,118,33,200
0,0,0,0,403
0,0,0,0,403
0,0,0,0,502
0,13,806,38,200
0,11,26,7,200
0,0,0,0,502
0,11,247,8,200
0,13,123,20,200
0,11,559,59,200
0,13,47,6,200
0,13,40,8,200
0,0,0,0,502
0,11,626,169,200
0,0,0,0,502
0,11,11,4,200
0,11,178,17,200
0,11,23,6,200
0,11,260,28,200
0,11,159,23,200
0,13,103,11,200
0,0,0,0,502
0,13,182,53,200
1,13,12,7,200
0,11,272,57,200
0,11,128,34,200
0,11,165,39,200
0,13,112,5,200
0,11,170,40,200
0,11,81,36,200
0,0,0,0,403
0,0,0,0,502
0,0,0,0,502
0,11,236,33,200
0,11,70,14,200
1,13,188,3,200
0,0,0,0,502
0,11,177,23,200
0,0,0,0,403
0,13,171,22,200
1,13,173,22,200
0,13,123,23,200
0,13,113,20,200
0,0,0,0,502
0,13,47,9,200
0,11,122,17,200
0,11,40,15,200
0,0,0,0,403
0,0,0,0,502
0,13,69,10,200
0,0,0,0,502
0,13,131,35,200
0,13,97,15,200
0,13,21,8,200
0,11,571,125,200
0,11,292,40,200
0,13,154,43,200
0,13,107,37,200
0,11,221,48,200
0,13,48,10,200
0,13,353,82,200
0,13,175,64,200
1,11,258,65,200
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,13,261,102,200
0,0,0,0,502
0,11,1066,183,200
1,13,117,21,200
0,11,21,6,200
0,11,57,13,200
0,13,13,5,200
0,11,1764,232,200
0,0,0,0,502
0,0,0,0,502
0,11,333,51,200
0,0,0,0,502
0,13,155,9,200
0,0,0,0,502
0,13,85,6,200
0,0,0,0,502
0,0,0,0,502
0,11,148,12,200
0,13,452,63,200
0,11,131,43,200
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,0,0,0,504
1,11,186,36,200
0,0,0,0,502
0,11,105,9,200
0,11,265,61,200
0,11,170,63,200
0,11,67,8,200
0,0,0,0,502
0,11,1987,95,200
0,11,344,59,200
0,11,372,38,200
0,11,94,18,200
0,13,730,95,200
0,11,165,56,200
0,13,276,48,200
0,11,89,1,200
0,13,6,4,200
0,11,664,175,200
0,11,81,30,200
0,11,95,16,200
0,13,1504,187,200
0,13,39,3,200
0,0,0,0,502
0,13,108,23,200
0,13,22,9,200
0,11,616,153,200
0,11,112,15,200
0,11,316,45,200
0,0,0,0,502
0,11,368,45,200
0,11,24,10,200
1,13,114,38,200
0,13,78,12,200
0,0,0,0,403
0,0,0,0,403
0,11,93,14,200
0,13,149,15,200
0,11,63,8,200
0,11,35,8,200
0,11,109,15,200
0,11,41,15,200
0,13,1329,183,200
1,11,16,3,200
0,11,154,24,200
0,0,0,0,403
0,0,0,0,502
0,11,31,2,200
1,13,31,8,200
0,0,0,0,502
0,11,82,5,200
0,0,0,0,502
0,0,0,0,502
0,11,55,13,200
0,11,53,11,200
1,13,258,63,200
0,11,114,17,200
0,11,67,3,200
0,13,37,6,200
0,13,171,33,200
0,0,0,0,502
0,11,1010,189,200
0,13,54,7,200
0,0,0,0,502
0,11,14,5,200
0,0,0,0,502
0,0,0,0,502
0,11,46,13,200
0,11,27,9,200
0,13,934,95,200
0,0,0,0,502
0,11,1257,201,200
0,13,306,33,200
0,13,36,10,200
0,0,0,0,502
0,11,692,49,200
0,0,0,0,502
0,11,1479,210,200
0,11,274,27,200
0,11,35,13,200
0,11,164,47,200
0,11,110,35,200
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,11,120,29,200
0,0,0,0,502
0,11,66,9,200
0,11,57,10,200
0,13,37,11,200
1,11,18,2,200
0,13,427,22,200
0,13,193,20,200
0,11,30,2,200
0,0,0,0,502
0,11,152,29,200
1,11,29,6,200
0,11,1043,152,200
0,0,0,0,403
0,0,0,0,502
0,11,667,166,200
0,0,0,0,502
1,11,441,89,200
0,11,236,46,200
0,11,127,33,200
1,13,15,6,200
0,13,453,42,200
