page_len,page_tag_num,page_tech_num,page_domain_type_num,page_like_req_domain_num,page_unlike_req_domain_num,page_hidden_tag_num,page_have_copyright,page_have_redirect
236152,213,0,52,51,1,0,1,0
36356,50,2,0,0,0,2,0,0
236152,213,0,52,51,1,0,1,0
236152,213,0,52,51,1,0,1,0
36356,50,2,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0
236152,213,0,52,51,1,0,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
144744,62,4,3,3,0,2,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
2026604,61,4,1,1,0,2,1,0
144744,62,4,3,3,0,2,1,0
0,0,0,0,0,0,0,0,0
2026604,61,4,1,1,0,2,1,0
144744,62,4,3,3,0,2,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
2026604,61,4,1,1,0,2,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
5047,24,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
5880466,59,3,1,1,0,2,1,0
0,0,0,0,0,0,0,0,0
5880466,59,3,1,1,0,2,1,0
5880466,59,3,1,1,0,2,1,0
5880466,59,3,1,1,0,2,1,0
5880466,59,3,1,1,0,2,1,0
0,0,0,0,0,0,0,0,0
5047,24,3,0,0,0,0,0,0
5047,24,3,0,0,0,0,0,0
5047,24,3,0,0,0,0,0,0
5047,24,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
4103,55,0,5,3,2,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
2478,39,1,7,7,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
2478,39,1,7,7,0,0,0,0
2478,39,1,7,7,0,0,0,0
2478,39,1,7,7,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
2673,21,2,1,0,1,0,0,0
2673,21,2,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0
64984,50,3,0,0,0,0,0,0
2673,21,2,1,0,1,0,0,0
220913,1445,10,152,144,8,11,1,0
674298,556,0,4,4,0,2,1,1
64996,50,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
64996,50,3,0,0,0,0,0,0
64984,50,3,0,0,0,0,0,0
2673,21,2,1,0,1,0,0,0
157,4,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
436751,52,2,1,1,0,0,1,0
385384,271,5,5,5,0,0,1,0
301072,242,4,7,7,0,0,1,0
287052,189,4,1,1,0,0,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
2673,21,2,1,0,1,0,0,0
187311,879,0,80,55,25,11,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
30885,58,3,0,0,0,3,1,0
102262,152,4,4,4,0,2,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
29248,77,3,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
225811,119,0,15,6,9,0,1,0
225811,119,0,15,6,9,0,1,0
225811,119,0,15,6,9,0,1,0
225811,119,0,15,6,9,0,1,0
225811,119,0,15,6,9,0,1,0
225811,119,0,15,6,9,0,1,0
225811,119,0,15,6,9,0,1,0
8248,146,0,15,15,0,5,1,0
8315,146,0,15,15,0,5,1,0
0,0,0,0,0,0,0,0,0
8248,146,0,15,15,0,5,1,0
8315,146,0,15,15,0,5,1,0
8248,146,0,15,15,0,5,1,0
8315,146,0,15,15,0,5,1,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
