res_is_redirect,res_headers_type_num,res_constitute_url_num,res_constitute_domain_type,res_state_code
0,11,167,2,200
0,11,108,0,200
1,11,939,3,200
0,11,344,12,200
0,11,928,20,200
0,11,661,11,200
0,11,43,3,200
0,13,177,4,200
1,11,36,1,200
0,11,237,2,200
0,0,0,0,504
0,11,715,7,200
0,11,46,1,200
0,11,39,0,200
0,0,0,0,502
0,11,1037,4,200
0,11,75,0,200
0,0,0,0,502
0,11,980,10,200
0,11,69,2,200
0,11,66,5,200
0,0,0,0,403
1,13,228,5,200
0,11,44,0,200
0,13,714,8,200
1,11,43,2,200
0,11,35,1,200
0,13,140,2,200
0,11,87,4,200
0,0,0,0,502
0,0,0,0,502
0,11,192,2,200
0,11,103,2,200
0,11,54,0,200
0,11,121,7,200
0,11,57,2,200
0,13,2005,3,200
0,0,0,0,502
0,11,282,11,200
0,11,291,4,200
0,11,277,4,200
0,11,303,2,200
0,0,0,0,429
0,0,0,0,502
0,0,0,0,502
0,11,125,13,200
0,11,118,6,200
0,13,843,7,200
0,11,169,2,200
1,13,229,4,200
0,13,46,1,200
0,13,13,0,200
0,0,0,0,502
0,11,248,7,200
1,11,356,2,200
0,0,0,0,502
0,11,236,1,200
0,11,2851,3,200
0,11,165,1,200
0,11,999,4,200
0,11,530,1,200
0,11,1332,6,200
0,11,203,10,200
1,13,57,2,200
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,13,29,1,200
0,13,30,4,200
0,11,116,1,200
0,13,60,0,200
1,11,35,1,200
0,11,43,0,200
1,11,18,1,200
0,11,17,0,200
0,0,0,0,403
0,11,2141,23,200
0,0,0,0,502
0,11,233,5,200
0,11,22,2,200
1,11,220,1,200
0,0,0,0,502
0,13,67,4,200
1,11,100,4,200
0,11,316,8,200
1,11,26,1,200
1,11,118,2,200
0,0,0,0,400
0,11,51,1,200
0,11,954,6,200
0,11,165,5,200
0,11,38,1,200
0,11,370,10,200
0,11,44,1,200
0,0,0,0,502
0,11,230,5,200
0,11,122,7,200
0,0,0,0,307
0,11,111,2,200
1,11,118,6,200
0,0,0,0,522
0,11,519,7,200
1,11,8,2,200
0,0,0,0,502
0,0,0,0,502
0,11,515,1,200
0,11,81,2,200
0,11,5,3,200
0,13,238,3,200
0,13,16,0,200
0,11,1101,2,200
0,11,291,0,200
0,11,229,6,200
0,11,3311,5,200
0,0,0,0,502
0,11,201,4,200
0,11,174,0,200
0,11,34,0,200
1,13,175,1,200
0,11,119,0,200
1,13,93,4,200
1,11,220,1,200
0,11,42,0,200
0,0,0,0,502
0,11,288,4,200
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,11,36,6,200
0,11,335,2,200
0,11,42,4,200
0,11,230,2,200
0,11,61,7,200
0,0,0,0,502
0,11,322,3,200
1,11,118,11,200
0,11,1130,6,200
0,13,1637,2,200
0,11,41,0,200
0,13,148,2,200
0,13,64,0,200
0,11,54,0,200
0,11,145,4,200
0,0,0,0,502
0,11,126,12,200
0,11,876,1,200
0,11,109,2,200
0,11,397,6,200
0,11,159,13,200
0,11,202,4,200
0,11,262,2,200
0,11,220,0,200
0,11,98,5,200
0,13,75,7,200
0,11,252,2,200
0,11,172,1,200
0,11,79,5,200
0,11,1185,4,200
0,13,141,4,200
0,0,0,0,502
0,0,0,0,0
0,0,0,0,403
0,0,0,0,502
0,0,0,0,502
0,11,345,7,200
0,11,99,5,200
1,11,268,10,200
0,11,125,2,200
0,11,66,0,200
0,13,414,22,200
0,0,0,0,502
0,11,15,1,200
0,11,555,4,200
0,13,168,7,200
1,13,42,3,200
0,11,1110,14,200
0,13,5,1,200
0,13,142,5,200
0,13,16,1,200
0,0,0,0,502
0,11,104,1,200
0,11,72,0,200
0,0,0,0,0
1,11,37,1,200
0,11,74,2,200
0,13,559,3,200
0,13,428,1,200
0,0,0,0,502
0,11,63,4,200
0,0,0,0,502
0,11,399,7,200
0,13,95,0,200
0,13,28,0,200
0,11,121,11,200
0,11,112,10,200
0,11,604,2,200
0,0,0,0,403
0,11,59,1,200
0,11,61,1,200
0,11,38,4,200
0,0,0,0,502
0,13,320,4,200
0,0,0,0,502
0,11,42,4,200
0,0,0,0,502
0,11,180,3,200
0,0,0,0,502
0,11,318,5,200
0,11,315,7,200
0,0,0,0,502
0,0,0,0,400
0,11,763,19,200
0,11,66,2,200
1,11,280,6,200
0,11,42,4,200
0,11,20,1,200
0,11,42,4,200
0,13,104,4,200
0,11,248,9,200
0,0,0,0,502
0,11,343,7,200
0,11,404,5,200
0,13,101,1,200
0,11,600,10,200
0,11,143,2,200
0,11,88,2,200
0,0,0,0,502
0,0,0,0,502
0,11,157,5,200
0,0,0,0,502
0,0,0,0,502
0,13,405,15,200
0,11,42,4,200
0,13,284,6,200
0,0,0,0,502
0,13,3,1,200
0,11,99,2,200
0,11,65,2,200
1,13,132,1,200
0,11,74,2,200
0,13,166,11,200
0,11,111,8,200
0,11,123,3,200
0,11,1483,10,200
0,13,219,12,200
0,11,121,2,200
0,13,51,0,200
0,11,67,1,200
0,11,10,0,200
1,13,166,1,200
0,11,42,1,200
0,0,0,0,404
0,0,0,0,502
0,11,397,9,200
0,11,57,1,200
0,11,50,3,200
1,11,41,1,200
0,0,0,0,502
0,11,85,4,200
0,0,0,0,502
0,11,1453,8,200
0,11,477,7,200
1,11,30,1,200
0,0,0,0,502
0,0,0,0,502
0,11,112,2,200
0,11,210,3,200
0,0,0,0,404
0,11,23,0,200
0,11,106,6,200
0,11,191,9,200
0,11,66,1,200
0,11,3646,11,200
0,0,0,0,502
0,11,59,3,200
0,11,156,1,200
0,11,136,0,200
0,13,200,8,200
1,11,345,4,200
0,13,49,3,200
0,11,367,2,200
0,11,170,2,200
0,11,84,0,200
0,11,322,6,200
0,0,0,0,502
0,0,0,0,502
0,11,24,0,200
0,11,11,0,200
1,13,88,3,200
0,13,505,9,200
0,11,42,4,200
0,13,205,5,200
0,11,461,6,200
1,11,14,3,200
0,13,276,6,200
0,13,40,2,200
0,11,851,5,200
0,0,0,0,502
1,13,43,2,200
0,11,635,4,200
0,11,877,9,200
0,13,415,19,200
0,11,275,6,200
0,11,411,14,200
0,11,42,3,200
0,13,4,1,200
0,11,66,1,200
0,11,69,0,200
0,13,245,25,200
1,13,39,6,200
0,0,0,0,0
1,11,247,4,200
0,11,40,0,200
0,11,389,6,200
0,11,9,2,200
1,11,131,1,200
0,0,0,0,502
0,13,325,9,200
0,0,0,0,502
0,11,396,4,200
0,11,723,4,200
0,13,739,19,200
0,11,51,1,200
0,11,14,1,200
0,0,0,0,502
0,11,52,7,200
1,6,94,5,200
0,0,0,0,502
0,0,0,0,403
0,11,1029,17,200
0,11,38,4,200
0,11,1711,6,200
0,0,0,0,523
0,0,0,0,404
0,11,43,1,200
0,11,26,0,200
0,0,0,0,502
0,11,868,11,200
0,11,859,8,200
0,0,0,0,502
0,13,55,6,200
0,11,601,10,200
0,11,121,1,200
0,11,80,3,200
0,0,0,0,502
0,13,109,3,200
0,11,64,3,200
0,0,0,0,502
0,0,0,0,403
0,13,710,3,200
1,13,6,0,200
0,11,104,2,200
0,13,39,0,200
0,11,67,2,200
0,13,172,11,200
0,11,125,2,200
0,11,38,3,200
0,0,0,0,403
0,11,553,14,200
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,11,25,2,200
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,13,38,3,200
0,0,0,0,502
0,0,0,0,502
0,0,0,0,502
0,0,0,0,0
0,0,0,0,502
0,0,0,0,502
